,0,1,2,3,4,5,6,7,8,9,10
2015-03-03,4.801923076923076,5.598076923076923,6.5442307692307695,7.619230769230767,8.926923076923076,10.596153846153847,10.761538461538462,8.21923076923077,6.111538461538462,4.334615384615383,3.0576923076923075
2015-03-04,4.7727272727272725,5.659090909090909,6.568181818181817,7.77272727272727,9.131818181818181,10.695454545454545,11.604545454545455,9.018181818181818,6.772727272727274,4.931818181818182,3.4818181818181815
2015-03-05,4.444444444444443,5.266666666666667,6.194444444444445,7.322222222222223,8.75,10.36111111111111,9.955555555555556,7.38611111111111,5.430555555555554,3.755555555555556,2.4805555555555556
2015-03-06,6.45,7.45,8.600000000000001,9.95,11.3,12.85,14.55,11.8,9.35,7.050000000000002,5.25
2015-03-09,6.956666666666666,7.906666666666667,9.063333333333334,10.443333333333333,11.706666666666667,13.28,16.06,13.236666666666668,10.680000000000001,8.413333333333334,6.406666666666666
2015-03-10,8.896153846153847,10.157692307692308,11.434615384615386,12.873076923076923,14.515384615384615,16.38076923076923,16.023076923076925,13.73076923076923,11.326923076923077,9.357692307692307,7.607692307692308
2015-03-11,8.250000000000002,9.445454545454545,10.759090909090908,12.268181818181818,13.931818181818182,15.713636363636363,15.995454545454544,13.549999999999999,11.25909090909091,9.368181818181817,7.504545454545454
2015-03-12,6.488888888888889,7.530555555555556,8.533333333333333,10.13888888888889,11.463888888888889,13.644444444444444,13.716666666666665,11.16388888888889,9.088888888888889,7.427777777777779,5.666666666666667
2015-03-13,5.550000000000002,6.4,7.5,8.8,10.5,12.0,15.45,12.85,10.5,8.3,6.65
2015-03-16,9.286666666666667,10.47,11.646666666666667,13.196666666666667,14.79,16.693333333333335,16.65666666666667,14.163333333333332,11.816666666666666,9.84,7.906666666666667
2015-03-17,9.169230769230769,10.365384615384615,11.646153846153847,13.038461538461538,14.569230769230769,16.26923076923077,18.61923076923077,15.842307692307692,13.423076923076923,11.2,9.176923076923076
2015-03-18,6.154545454545455,6.995454545454546,8.131818181818183,9.263636363636364,10.568181818181818,12.131818181818183,14.063636363636363,11.41818181818182,9.100000000000001,7.036363636363637,5.290909090909091
2015-03-19,4.694444444444445,5.508333333333334,6.405555555555556,7.497222222222222,8.711111111111112,10.213888888888889,13.105555555555556,10.394444444444446,8.075,6.036111111111111,4.322222222222224
2015-03-20,3.984722222222222,4.727777777777778,5.569444444444445,6.51111111111111,7.713888888888887,9.155555555555557,12.036111111111113,9.375,7.01111111111111,4.997222222222222,3.544444444444445
2015-03-23,3.633333333333333,4.333333333333335,5.166666666666667,6.25,7.583333333333333,9.116666666666667,9.049999999999999,6.6000000000000005,4.65,3.183333333333333,2.0916666666666663
2015-03-24,3.5125,4.2299999999999995,5.112500000000001,6.195,7.435,9.025,9.675,7.305,5.3100000000000005,3.6674999999999995,2.475
2015-03-25,4.74375,5.6000000000000005,6.6499999999999995,7.975,9.325000000000001,10.975000000000001,11.537500000000001,9.0875,6.9375,5.137499999999999,3.6374999999999997
2015-03-26,4.145833333333333,4.995833333333334,6.0874999999999995,7.25,8.641666666666667,10.333333333333334,10.408333333333333,7.933333333333334,6.0125,4.362500000000002,3.1208333333333336
2015-03-27,2.125,2.7,3.45,4.5,5.75,7.3,7.35,5.1,3.2,1.85,1.05
2015-03-30,1.5999999999999999,2.1062499999999997,2.7249999999999996,3.4812500000000015,4.468750000000001,5.9125,6.4125000000000005,4.1375,2.5124999999999997,1.4500000000000002,0.8437499999999999
2015-03-31,1.4500000000000002,1.975,2.7,3.6,4.8,6.5,7.2,4.95,3.3,2.0,1.15
2015-04-01,7.2425,8.34,9.5425,10.940000000000001,12.41,14.100000000000003,15.459999999999999,12.8125,10.374999999999998,8.2625,6.514999999999999
2015-04-02,5.75,6.8,7.949999999999998,9.35,10.8,12.45,15.2,12.35,9.9,7.7,5.8
2015-04-06,7.763333333333334,9.066666666666666,10.226666666666667,11.596666666666668,12.886666666666667,14.806666666666667,15.0,12.303333333333335,9.919999999999998,7.6933333333333325,5.8966666666666665
